2024-07-25 09:29:19.875 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:03:57.173 | INFO | common.logger:wrapper:49 | 函数 best_record 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {'uid': 238325, 'nick_name': '西伯利亚泰坦巨龙徒手捏爆小行星', 'weight': 68, 'height': 182, 'tac': '+86', 'mobile': '13001723386', 'email': '', 'birth': '2001-06-13', 'province': '', 'city': '', 'ftp': 100, 'estimate_ftp': 0, 'ftp_type': 1, 'sex': 1, 'reg_time': 405, 'is_bind_wechat': True, 'wechat_nick': '西伯利亚泰坦巨龙徒手捏爆小行星', 'is_bind_apple': False, 'apple_email': '', 'thumb': 'http://static.rfsvr.net/headimg/oVwWQ0Zdr6tRtOGM99RIeu8-khtY.png', 'MHR': 198, 'LTHR': 0, 'mhr_mode': 0, 'waist': 0, 'hipline': 0, 'BFR': 0, 'spin_ability': 0, 'riding_type': 0, 'weight_bike': 10, 'auto_upload': 1, 'star': {'has_enter_star': True, 'license_is_frozen': False}, 'social_info': {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0}, 'third_party': [{'bind_state': 1, 'party_name': 'Strava', 'icon': 'http://static.rfsvr.net/51583219007_.pic_hd.png'}, {'bind_state': 0, 'party_name': 'TrainingPeaks', 'icon': 'http://static.onelap.cn/41583219005_.pic_hd.png'}], 'privacySetting': [0, 0, 0, 0, 0, 0, 0, 0, 0], 'subscribe': {'has_subscribe': 1, 'expire_at': 1845179770}, 'record_stats': {'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}, 'first_date': '2023-06-15', 'record': {'maxTime': {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'radio': 0, 'date': '2023-09-15', 'start_time': 1694760848, 'record_logs': [{'value': 118, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 2099.92, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 2257.53, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2543.23, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'time': 1694760890}], 'is_today_update': False}, 'maxDistance': {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 620.64, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 16270.14, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 16270.15, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 20067.64, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 41707.49, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxClimb': {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 105, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 612.5, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxCal': {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 10.22, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 462.36, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 502.26, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 509.88, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 859.46, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}, 'maxAvgPower5min': {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'radio': 0, 'date': '2023-08-29', 'start_time': 1693273915, 'record_logs': [{'value': 404.055541992188, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 476.215881347656, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 513.751098632813, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 892.683349609375, 'did': '64a4db2ffebfed3cdc60b862', 'time': 1688525615}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'time': 1693275063}], 'is_today_update': False}, 'maxAvgPower20min': {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 232.154159545898, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 312.199829101563, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 342.596130371094, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 378.262512207031, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 455, 'did': '64a5367fff9f6604ec718244', 'time': 1688548992}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}}, 'notice_count': 1, 'experience_info': {'experience': 1741, 'level': 7, 'next_level_experience': 2500}, 'privileges': {}}}

2024-07-25 10:03:57.174 | INFO | common.logger:wrapper:44 | 函数 personal_info 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x000002455ACBAA50>,){}
2024-07-25 10:03:58.412 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:03:58.413 | INFO | POM.api.page_object.home_page:personal_info:36 | 账号信息读取成功
2024-07-25 10:03:58.413 | INFO | common.logger:wrapper:49 | 函数 personal_info 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {'uid': 238325, 'nick_name': '西伯利亚泰坦巨龙徒手捏爆小行星', 'weight': 68, 'height': 182, 'tac': '+86', 'mobile': '13001723386', 'email': '', 'birth': '2001-06-13', 'province': '', 'city': '', 'ftp': 100, 'estimate_ftp': 0, 'ftp_type': 1, 'sex': 1, 'reg_time': 405, 'is_bind_wechat': True, 'wechat_nick': '西伯利亚泰坦巨龙徒手捏爆小行星', 'is_bind_apple': False, 'apple_email': '', 'thumb': 'http://static.rfsvr.net/headimg/oVwWQ0Zdr6tRtOGM99RIeu8-khtY.png', 'MHR': 198, 'LTHR': 0, 'mhr_mode': 0, 'waist': 0, 'hipline': 0, 'BFR': 0, 'spin_ability': 0, 'riding_type': 0, 'weight_bike': 10, 'auto_upload': 1, 'star': {'has_enter_star': True, 'license_is_frozen': False}, 'social_info': {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0}, 'third_party': [{'bind_state': 1, 'party_name': 'Strava', 'icon': 'http://static.rfsvr.net/51583219007_.pic_hd.png'}, {'bind_state': 0, 'party_name': 'TrainingPeaks', 'icon': 'http://static.onelap.cn/41583219005_.pic_hd.png'}], 'privacySetting': [0, 0, 0, 0, 0, 0, 0, 0, 0], 'subscribe': {'has_subscribe': 1, 'expire_at': 1845179770}, 'record_stats': {'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}, 'first_date': '2023-06-15', 'record': {'maxTime': {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'radio': 0, 'date': '2023-09-15', 'start_time': 1694760848, 'record_logs': [{'value': 118, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 2099.92, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 2257.53, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2543.23, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'time': 1694760890}], 'is_today_update': False}, 'maxDistance': {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 620.64, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 16270.14, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 16270.15, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 20067.64, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 41707.49, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxClimb': {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 105, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 612.5, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxCal': {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 10.22, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 462.36, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 502.26, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 509.88, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 859.46, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}, 'maxAvgPower5min': {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'radio': 0, 'date': '2023-08-29', 'start_time': 1693273915, 'record_logs': [{'value': 404.055541992188, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 476.215881347656, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 513.751098632813, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 892.683349609375, 'did': '64a4db2ffebfed3cdc60b862', 'time': 1688525615}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'time': 1693275063}], 'is_today_update': False}, 'maxAvgPower20min': {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 232.154159545898, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 312.199829101563, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 342.596130371094, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 378.262512207031, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 455, 'did': '64a5367fff9f6604ec718244', 'time': 1688548992}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}}, 'notice_count': 1, 'experience_info': {'experience': 1741, 'level': 7, 'next_level_experience': 2500}, 'privileges': {}}}

2024-07-25 10:05:36.061 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:05:36.249 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:05:36.423 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:05:36.423 | INFO | common.logger:wrapper:44 | 函数 best_record 开始执行，入参:(<POM.api.page_object.stats_PMC_page.DataAnalysis object at 0x000001E34252AF60>,){}
2024-07-25 10:05:36.676 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:05:36.677 | INFO | POM.api.page_object.stats_PMC_page:best_record:92 | 账号信息读取成功
2024-07-25 10:05:36.679 | INFO | POM.api.page_object.stats_PMC_page:best_record:94 | 账号最佳记录获取成功
2024-07-25 10:05:36.680 | INFO | common.logger:wrapper:49 | 函数 best_record 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {'uid': 238325, 'nick_name': '西伯利亚泰坦巨龙徒手捏爆小行星', 'weight': 68, 'height': 182, 'tac': '+86', 'mobile': '13001723386', 'email': '', 'birth': '2001-06-13', 'province': '', 'city': '', 'ftp': 100, 'estimate_ftp': 0, 'ftp_type': 1, 'sex': 1, 'reg_time': 405, 'is_bind_wechat': True, 'wechat_nick': '西伯利亚泰坦巨龙徒手捏爆小行星', 'is_bind_apple': False, 'apple_email': '', 'thumb': 'http://static.rfsvr.net/headimg/oVwWQ0Zdr6tRtOGM99RIeu8-khtY.png', 'MHR': 198, 'LTHR': 0, 'mhr_mode': 0, 'waist': 0, 'hipline': 0, 'BFR': 0, 'spin_ability': 0, 'riding_type': 0, 'weight_bike': 10, 'auto_upload': 1, 'star': {'has_enter_star': True, 'license_is_frozen': False}, 'social_info': {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0}, 'third_party': [{'bind_state': 1, 'party_name': 'Strava', 'icon': 'http://static.rfsvr.net/51583219007_.pic_hd.png'}, {'bind_state': 0, 'party_name': 'TrainingPeaks', 'icon': 'http://static.onelap.cn/41583219005_.pic_hd.png'}], 'privacySetting': [0, 0, 0, 0, 0, 0, 0, 0, 0], 'subscribe': {'has_subscribe': 1, 'expire_at': 1845179770}, 'record_stats': {'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}, 'first_date': '2023-06-15', 'record': {'maxTime': {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'radio': 0, 'date': '2023-09-15', 'start_time': 1694760848, 'record_logs': [{'value': 118, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 2099.92, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 2257.53, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2543.23, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'time': 1694760890}], 'is_today_update': False}, 'maxDistance': {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 620.64, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 16270.14, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 16270.15, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 20067.64, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 41707.49, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxClimb': {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 105, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 612.5, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxCal': {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 10.22, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 462.36, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 502.26, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 509.88, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 859.46, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}, 'maxAvgPower5min': {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'radio': 0, 'date': '2023-08-29', 'start_time': 1693273915, 'record_logs': [{'value': 404.055541992188, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 476.215881347656, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 513.751098632813, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 892.683349609375, 'did': '64a4db2ffebfed3cdc60b862', 'time': 1688525615}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'time': 1693275063}], 'is_today_update': False}, 'maxAvgPower20min': {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 232.154159545898, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 312.199829101563, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 342.596130371094, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 378.262512207031, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 455, 'did': '64a5367fff9f6604ec718244', 'time': 1688548992}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}}, 'notice_count': 1, 'experience_info': {'experience': 1741, 'level': 7, 'next_level_experience': 2500}, 'privileges': {}}}

2024-07-25 10:05:36.681 | INFO | common.logger:wrapper:44 | 函数 personal_info 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x000001E3425D4C80>,){}
2024-07-25 10:05:36.948 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:05:36.949 | INFO | POM.api.page_object.home_page:personal_info:36 | 账号信息读取成功
2024-07-25 10:05:36.949 | INFO | common.logger:wrapper:49 | 函数 personal_info 执行完成，函数返回结果：({'experience': 1741, 'level': 7, 'next_level_experience': 2500}, {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0})

2024-07-25 10:16:58.565 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:16:58.748 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:16:58.901 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:16:58.903 | INFO | common.logger:wrapper:44 | 函数 best_record 开始执行，入参:(<POM.api.page_object.stats_PMC_page.DataAnalysis object at 0x0000022C8F57F4D0>,){}
2024-07-25 10:16:59.123 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:16:59.123 | INFO | POM.api.page_object.stats_PMC_page:best_record:92 | 账号信息读取成功
2024-07-25 10:16:59.124 | INFO | POM.api.page_object.stats_PMC_page:best_record:94 | 账号最佳记录获取成功
2024-07-25 10:16:59.125 | INFO | common.logger:wrapper:49 | 函数 best_record 执行完成，函数返回结果：{'code': 200, 'error': 'Success', 'data': {'uid': 238325, 'nick_name': '西伯利亚泰坦巨龙徒手捏爆小行星', 'weight': 68, 'height': 182, 'tac': '+86', 'mobile': '13001723386', 'email': '', 'birth': '2001-06-13', 'province': '', 'city': '', 'ftp': 100, 'estimate_ftp': 0, 'ftp_type': 1, 'sex': 1, 'reg_time': 405, 'is_bind_wechat': True, 'wechat_nick': '西伯利亚泰坦巨龙徒手捏爆小行星', 'is_bind_apple': False, 'apple_email': '', 'thumb': 'http://static.rfsvr.net/headimg/oVwWQ0Zdr6tRtOGM99RIeu8-khtY.png', 'MHR': 198, 'LTHR': 0, 'mhr_mode': 0, 'waist': 0, 'hipline': 0, 'BFR': 0, 'spin_ability': 0, 'riding_type': 0, 'weight_bike': 10, 'auto_upload': 1, 'star': {'has_enter_star': True, 'license_is_frozen': False}, 'social_info': {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0}, 'third_party': [{'bind_state': 1, 'party_name': 'Strava', 'icon': 'http://static.rfsvr.net/51583219007_.pic_hd.png'}, {'bind_state': 0, 'party_name': 'TrainingPeaks', 'icon': 'http://static.onelap.cn/41583219005_.pic_hd.png'}], 'privacySetting': [0, 0, 0, 0, 0, 0, 0, 0, 0], 'subscribe': {'has_subscribe': 1, 'expire_at': 1845179770}, 'record_stats': {'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}, 'first_date': '2023-06-15', 'record': {'maxTime': {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'radio': 0, 'date': '2023-09-15', 'start_time': 1694760848, 'record_logs': [{'value': 118, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 2099.92, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 2257.53, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2543.23, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 10176.45, 'did': '6503ffb91ec6785aea25fa6f', 'time': 1694760890}], 'is_today_update': False}, 'maxDistance': {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 620.64, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 16270.14, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 16270.15, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 20067.64, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 41707.49, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 64086.02, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxClimb': {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'radio': 0, 'date': '2023-12-05', 'start_time': 1701747333, 'record_logs': [{'value': 105, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 612.5, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 1953, 'did': '656ebd56a3f6c94fcb3ccaf2', 'time': 1701756247}], 'is_today_update': False}, 'maxCal': {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 10.22, 'did': '648aa886138262766f18cb35', 'time': 1686808710}, {'value': 462.36, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 502.26, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 509.88, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 859.46, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 2450.19, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}, 'maxAvgPower5min': {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'radio': 0, 'date': '2023-08-29', 'start_time': 1693273915, 'record_logs': [{'value': 404.055541992188, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 476.215881347656, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 513.751098632813, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 892.683349609375, 'did': '64a4db2ffebfed3cdc60b862', 'time': 1688525615}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}, {'value': 995.000305175781, 'did': '64ed53b609f12d197b6a7af7', 'time': 1693275063}], 'is_today_update': False}, 'maxAvgPower20min': {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'radio': 0, 'date': '2023-08-28', 'start_time': 1693204124, 'record_logs': [{'value': 232.154159545898, 'did': '648abd5683e86b751b45a445', 'time': 1686814038}, {'value': 312.199829101563, 'did': '648ac5b183e86b751b45a448', 'time': 1686816177}, {'value': 342.596130371094, 'did': '648bd53a5b2348572c7bf3d5', 'time': 1686885690}, {'value': 378.262512207031, 'did': '64a3c907b170dd6a4b0f0b3a', 'time': 1688455431}, {'value': 455, 'did': '64a5367fff9f6604ec718244', 'time': 1688548992}, {'value': 995, 'did': '64ec488ffdc595625f6440f3', 'time': 1693206672}], 'is_today_update': False}}, 'notice_count': 1, 'experience_info': {'experience': 1741, 'level': 7, 'next_level_experience': 2500}, 'privileges': {}}}

2024-07-25 10:16:59.126 | INFO | common.logger:wrapper:44 | 函数 personal_info 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x0000022C8F48E660>,){}
2024-07-25 10:16:59.344 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:16:59.344 | INFO | POM.api.page_object.home_page:personal_info:36 | 账号信息读取成功
2024-07-25 10:16:59.345 | INFO | common.logger:wrapper:49 | 函数 personal_info 执行完成，函数返回结果：({'experience': 1741, 'level': 7, 'next_level_experience': 2500}, {'fans_count': 4, 'friend_count': 4, 'views_count': 5, 'like_count': 4, 'new_fans': 0, 'new_follow': 0, 'new_like': 0})

2024-07-25 10:23:47.127 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:23:47.276 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:23:47.276 | INFO | common.logger:wrapper:44 | 函数 accrued_data 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x0000026AADF0A690>,){}
2024-07-25 10:23:47.539 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:23:47.539 | INFO | common.logger:wrapper:49 | 函数 accrued_data 执行完成，函数返回结果：{'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}

2024-07-25 10:56:00.406 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:00.569 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
2024-07-25 10:56:00.570 | INFO | common.logger:wrapper:44 | 函数 accrued_data 开始执行，入参:(<POM.api.page_object.home_page.UserInfo object at 0x00000283D0E723C0>,){}
2024-07-25 10:56:00.813 | INFO | POM.api.base_page.base_page:get_request:27 | 发送GET请求http://rfs-fitness-informal.rfsvr.net/indoor/v3/app/user/info成功
2024-07-25 10:56:00.814 | INFO | common.logger:wrapper:49 | 函数 accrued_data 执行完成，函数返回结果：{'time': 99784.03, 'cal': 30627.63, 'distance': 873893.11, 'tss': 54843.91657372177, 'num': 306, 'elevation': 11338.5, 'days': 49}

2024-07-25 10:56:16.307 | INFO | common.get_token:onelap_login:23 | 获取onelap登录token
